cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
19,1,9006588,127,218,11.854406,10.6520657878293
19,1,9005920,165,286,15.202614,10.6528657177223
19,1,9004220,270,470,22.425478000000002,12.011237179672538
19,7,9001544,26,40,3.552812,6.786420893823835
19,7,9001548,49,78,5.558304,8.852899143798183
19,7,8996880,68,115,7.809842000000001,8.563476771569258
19,7,9024576,84,145,8.421403999999999,9.915903692965847
19,7,9022852,96,169,9.808510000000002,9.693043524794502
19,7,9028080,117,198,11.186104000000002,10.433340318618164
19,7,9022628,119,210,11.584818,10.07095367699828
19,7,9024500,127,218,11.349813999999999,11.150043590524746
19,7,9021404,165,286,14.526824000000001,11.318751123300302
19,7,9015900,270,470,22.295669999999998,12.09686632917903
19,13,9003796,26,40,3.627282,6.801813468113883
19,13,9015856,49,78,6.363268000000001,6.842763079801979
19,13,9011100,68,115,7.1037940000000015,9.54899265148845
19,13,9014788,84,145,7.916526000000002,10.547106012227108
19,13,9013032,96,169,9.573946,9.93044550461145
19,13,9012116,117,198,10.728716,10.66980863652613
19,13,8998280,119,210,10.871091999999999,11.031081694893258
19,13,9005120,127,218,11.835808,10.711731285677656
19,13,9007960,165,286,15.347603999999999,10.547848878092436
19,13,9001956,270,470,22.531703999999998,11.929831382879543
19,19,8991452,26,40,3.3716859999999995,7.029477844978384
19,19,6250560,49,78,5.341602000000001,8.630969680636507
19,19,6244172,68,115,6.522676000000001,10.142623180666966
19,19,6251100,84,145,6.584012,12.414025484220886
19,19,6252232,96,169,8.871292,10.49124145264352
19,19,6247324,117,198,11.406642000000002,9.998846286966888
19,19,6245988,119,210,10.80977,10.936323943105382
19,19,6247944,127,218,11.527674000000003,10.983546301701585
19,19,6248476,165,286,14.599086,10.9169727829944
19,19,6245832,270,470,24.806818,10.455536090187131
19,25,6241296,26,40,2.9858580000000003,7.864774280978136
19,25,6238880,49,78,5.608302,8.364029892018667
19,25,6241044,68,115,6.68536,10.295604987917804
19,25,6239712,84,145,8.440058,9.71907252279354
19,25,6242784,96,169,10.24954,9.098266969689504
19,25,6238100,117,198,11.793221999999998,9.566655055854548
19,25,6236928,119,210,11.876843999999998,10.031062576128601
19,25,6304116,127,218,12.011732,10.372003756788763
19,25,6304576,165,286,15.8775,9.967271106149626
19,25,6302188,270,470,24.215521999999996,10.915878600875454
19,31,6303692,26,40,4.697620000000001,4.020647571683507
19,31,6300948,49,78,6.5191360000000005,7.256431938370679
19,31,6298792,68,115,7.014355999999999,9.480919649205973
19,31,6297040,84,145,10.124846000000002,7.499564757402473
19,31,6293004,96,169,9.397314000000001,10.137596755969037
19,31,6292780,117,198,11.491895999999999,9.956599438345673
19,31,6294996,119,210,12.09798,9.601218628623249
19,31,6295692,127,218,12.882606000000001,9.45725062086478
19,31,6295044,165,286,15.906058000000002,9.688465910692308
19,31,6291528,270,470,24.753506,10.86142789158364
19,37,6292780,26,40,3.7751900000000007,6.081529925805334
19,37,6290500,49,78,5.921028000000001,8.379692413984166
19,37,6296456,68,115,6.663270000000001,10.093858035824288
19,37,6290756,84,145,10.171942,8.005886232544308
19,37,6292936,96,169,10.180044,9.324163277754197
19,37,6291036,117,198,11.517660000000001,10.078491637436171
19,37,6287704,119,210,12.158108,9.579685271113142
19,37,6288144,127,218,13.639894000000002,8.859867590325305
19,37,6288116,165,286,15.765707999999998,10.245170023253433
19,37,6281476,270,470,25.102929999999994,10.754941098772582
19,43,6282236,26,40,3.5455559999999995,6.1168698565358754
19,43,6281228,49,78,6.09131,7.732304463433301
19,43,6280228,68,115,6.526474,10.240655401945725
19,43,6281864,84,145,9.803268000000001,8.449726641283956
19,43,6275692,96,169,9.645048,9.80264017775454
19,43,6278848,117,198,11.961794,9.634300084567744
19,43,6275264,119,210,12.149884000000002,9.880725527560166
19,43,6273204,127,218,12.413482,10.106347422801829
19,43,6274436,165,286,15.969031999999999,10.329181628329753
19,43,6276312,270,470,25.008694,10.601734836476094
19,49,6274776,26,40,4.263885999999999,4.321865982260402
19,49,6273296,49,78,6.402963999999998,7.881995270802838
19,49,6269680,68,115,7.3282739999999995,9.329983686249113
19,49,6267492,84,145,10.052012,7.632027257240205
19,49,6266676,96,169,10.277968000000001,9.494206061852774
19,49,6266412,117,198,11.395294,10.1897026522838
19,49,6263884,119,210,11.927150000000001,9.711051339635452
19,49,6264596,127,218,12.24202,10.238500632046025
19,49,6264080,165,286,16.740734,9.749969420550453
19,49,6262036,270,470,26.122106,10.288563727935319
19,55,6254308,26,40,3.2848239999999995,7.354667526597024
19,55,6249468,49,78,6.656544000000001,6.99154023631406
19,55,6249820,68,115,7.596522,8.823456900656959
19,55,6250608,84,145,8.398528,9.977716433298966
19,55,6251716,96,169,10.241842,8.924363232739026
19,55,6248240,117,198,11.696258,9.959108072495496
19,55,6247224,119,210,12.033867999999998,9.76056273335127
19,55,6286184,127,218,12.2296,10.086049088086153
19,55,6277980,165,286,15.965997999999997,10.11911734312455
19,55,6278140,270,470,25.768824000000002,10.315868059283384
19,61,6269504,26,40,3.4958240000000003,6.28335008893357
19,61,6269780,49,78,6.508824000000001,7.118937099105774
19,61,6270432,68,115,7.702596000000001,7.898224409462537
19,61,6270156,84,145,9.710122,8.08558398130305
19,61,6268212,96,169,9.7431,10.010636301069889
19,61,6266636,117,198,11.409702000000001,10.201430292842083
19,61,6264580,119,210,11.682800000000002,10.036104675728398
19,61,6263052,127,218,12.347014,10.132997588027424
19,61,6263420,165,286,15.456656,10.63936112248484
19,61,6262816,270,470,25.441760000000002,10.545676253207155
19,67,6261420,26,40,3.654242,6.783499398616688
19,67,6253564,49,78,5.284227999999999,7.996187939790336
19,67,6248644,68,115,7.732302000000001,8.506124409574895
19,67,6252004,84,145,8.86797,9.427175629404259
19,67,6247640,96,169,11.623464,7.919753101697055
19,67,6247636,117,198,12.392869999999998,9.466379384976612
19,67,6246464,119,210,12.07381,9.657758263875927
19,67,6246712,127,218,12.301288000000001,10.298418989960258
19,67,6245896,165,286,16.161186,9.98368726008897
19,67,6245208,270,470,24.127966,11.127839505231526
19,73,6247348,26,40,3.2421240000000004,7.764624371364065
19,73,6247696,49,78,6.051022,7.859617605543437
19,73,6248864,68,115,6.971290000000001,9.701991904543814
19,73,6246208,84,145,8.769894,9.500220540833984
19,73,6244548,96,169,10.327226000000001,9.262269854302566
19,73,6243068,117,198,11.837484000000002,9.736984896854537
19,73,6239540,119,210,12.025234000000001,9.818392737359645
19,73,6237704,127,218,12.330148000000001,10.081021247141395
19,73,6238792,165,286,15.184908,10.805557592967087
19,73,6239156,270,470,24.485768,10.753531838220681
19,79,6239892,26,40,3.9935699999999996,5.241111276855656
19,79,6239100,49,78,6.365803999999998,7.907728109714078
19,79,6239836,68,115,6.582447999999999,10.248434099554494
19,79,6239384,84,145,10.173666,7.824944806192885
19,79,6238136,96,169,10.37355,9.289390645003031
19,79,6231856,117,198,11.44578,10.070328766109299
19,79,6229288,119,210,11.912552,9.92894546255536
19,79,6224792,127,218,12.382436000000002,10.13963960367582
19,79,6223692,165,286,15.798966,10.351759046182648
19,79,6225420,270,470,26.071883999999997,10.156821321199319
19,85,6231532,26,40,3.5426840000000004,7.062223622594769
19,85,6227308,49,78,5.329076,8.98896192165661
19,85,6227472,68,115,7.010866,9.403747116645185
19,85,6225284,84,145,8.038926,10.360163690586312
19,85,6222024,96,169,9.463486000000001,9.810724552666729
19,85,6222512,117,198,11.69767,9.604389452246073
19,85,6222200,119,210,11.713004000000002,10.188748710352712
19,85,6217952,127,218,11.993426,10.439048287585095
19,85,6217164,165,286,16.156554,9.879843144017576
19,85,6219688,270,470,25.516728,10.130731461324244
19,91,6217544,26,40,3.6453580000000003,6.32006767334001
19,91,6222352,49,78,6.418935999999999,7.3366033622605125
19,91,6219404,68,115,7.299332000000001,9.00370078583771
19,91,6215240,84,145,9.59486,8.024693127136931
19,91,6214936,96,169,11.340867999999999,8.619064292832709
19,91,6289956,117,198,11.602142,9.986735566606404
19,91,6290480,119,210,11.447958000000002,10.325675268792946
19,91,6291420,127,218,11.946482,10.55167829843802
19,91,6287372,165,286,16.434968,9.625896812719718

19,97,6260964,26,40,3.346348,6.314051192384283
19,97,6257092,49,78,5.039357999999999,9.36018368882929
19,97,6256804,68,115,6.115226000000001,10.869982224382008
19,97,6258032,84,145,6.7320519999999995,12.33679448956513
19,97,6256916,96,169,9.756380000000002,9.115588510940132
19,97,6254736,117,198,10.651473999999999,11.12444354012121
19,97,6252480,119,210,10.728498,10.817227935354792
19,97,6255200,127,218,11.27618,11.16281359156056
19,97,6245252,165,286,14.460503999999998,10.976305814515067
19,97,6241764,270,470,23.34559,11.555266055721205
25,1,6241760,26,40,5.994062,4.103664888411882
25,1,6241368,49,78,7.776006000000001,5.774740342925295
25,1,6240100,68,115,6.695158000000001,9.803455141263465
25,1,6246840,84,145,11.34273,7.355922437052131
25,1,6244332,96,169,16.328357999999998,4.715766970375158
25,1,6239872,117,198,13.582544,8.128646601183586
25,1,6240396,119,210,14.910182000000002,7.8646331412996995
25,1,6234784,127,218,12.760254000000002,9.753227972872201
25,1,6234832,165,286,20.286448,7.2648468152012295
25,1,6222868,270,470,29.375818,9.119468071560128
25,7,6225732,26,40,3.875506,6.075291555578403
25,7,6228424,49,78,7.661948000000001,5.350542424887665
25,7,6227956,68,115,9.133080000000001,7.026615372374448
25,7,6226148,84,145,12.574112000000001,6.185594339886626
25,7,6226044,96,169,14.86017,5.158522470201473
25,7,6223524,117,198,17.897938,5.002077786157328
25,7,6224612,119,210,15.681846,7.367723057815575
25,7,6221640,127,218,13.256050000000004,9.46238033255424
25,7,6224476,165,286,18.844027999999998,8.114923048397893
25,7,6226776,270,470,27.062342000000005,10.016675910450918
25,13,6225864,26,40,4.360082,5.595332631764704
25,13,6224988,49,78,8.554522,4.920419741929005
25,13,6225864,68,115,8.835798,7.493781814134374
25,13,6223224,84,145,10.043978000000001,8.248030046395169
25,13,6225088,96,169,10.16639,8.973539276059718
25,13,6226416,117,198,14.065794000000002,8.152168232881666
25,13,6226652,119,210,14.05319,8.241328252796857
25,13,6219428,127,218,12.204454000000002,10.312827858602198
25,13,6220720,165,286,16.500286,9.749946375294936
25,13,6219336,270,470,29.472322000000005,8.498931338078046
25,19,6215316,26,40,6.689890000000001,3.5062309770112616
25,19,6216052,49,78,8.037454,5.9433273414890335
25,19,6217032,68,115,9.786206000000002,6.285163409627207
25,19,6212788,84,145,13.534416,6.069504497213809
25,19,6211960,96,169,12.117626,7.593218623001441
25,19,6209836,117,198,15.571036,5.94944799801075
25,19,6203616,119,210,13.82058,8.445376511207867
25,19,6202708,127,218,14.82815,8.50793012778643
25,19,6201496,165,286,18.494580000000003,8.884997439505282
25,19,6199992,270,470,25.004336,10.564603725627068
25,25,6203964,26,40,4.64732,4.526793393667364
25,25,6202152,49,78,8.695814,4.804321928788184
25,25,6201968,68,115,11.234147999999998,5.356637858983357
25,25,6203504,84,145,11.253966,7.481789857899434
25,25,6201496,96,169,13.408732,7.1197286196774465
25,25,6200324,117,198,12.100378,9.388217225693545
25,25,6198128,119,210,12.572268,9.0250927916053
25,25,6198632,127,218,12.850798,9.701714300556054
25,25,6201048,165,286,16.565024,9.867760054350427
25,25,6196640,270,470,27.113876,9.872938932581722
25,31,6198240,26,40,4.3875020000000005,4.313469804881852
25,31,6197400,49,78,7.8979620000000015,6.134208981233076
25,31,6198452,68,115,9.322384,7.112174683377488
25,31,6197488,84,145,11.808444,6.689714325306473
25,31,6194664,96,169,10.175728,9.268135859286527
25,31,6198880,117,198,14.038968,7.815793112616227
25,31,6195528,119,210,14.686288000000001,7.546767763759533
25,31,6192480,127,218,15.317386000000003,8.069025109281284
25,31,6191764,165,286,17.331287999999997,9.317164758530145
25,31,6190256,270,470,29.003805999999997,8.927449592974428
25,37,6191840,26,40,4.4897219999999995,4.312489633438381
25,37,6191988,49,78,8.971746000000001,5.580903741939011
25,37,6193224,68,115,8.409152,7.980714837322517
25,37,6192728,84,145,9.406578000000001,8.829752903569636
25,37,6191696,96,169,13.60243,6.829089931289396
25,37,6187904,117,198,14.72386,7.8388545892473696
25,37,6191092,119,210,13.325946,9.068297232873874
25,37,6188268,127,218,13.358328,9.360397411518449
25,37,6186408,165,286,19.277661999999996,7.969713157948122
25,37,6183588,270,470,25.675276,10.29843334129237
25,43,6185680,26,40,5.2482240000000004,3.6646867961334735
25,43,6184032,49,78,7.887196000000001,6.172559571498396
25,43,6180156,68,115,9.59189,6.218268541413669
25,43,6179716,84,145,10.487982,7.460187907923519
25,43,6180752,96,169,10.759688,8.799944267019642
25,43,6178572,117,198,15.211844000000001,7.434528492036159
25,43,6178184,119,210,13.076782,9.14463117935004
25,43,6182628,127,218,16.313744,7.026738121769498
25,43,6180820,165,286,15.991064,10.302217099557504
25,43,6183044,270,470,25.86865,10.179790175673016
25,49,6289772,26,40,7.399856000000001,3.0080859664690967
25,49,6282704,49,78,7.983578,6.05915216385926
25,49,6282944,68,115,11.223296,5.74898251463877
25,49,6283276,84,145,13.002908,5.900853024503292
25,49,6284336,96,169,14.101832000000002,6.50792305736802
25,49,6273272,117,198,17.619407999999996,6.304480545827916
25,49,6244740,119,210,22.415371999999994,5.1116640872092844
25,49,6242476,127,218,15.911068000000004,7.569179018235762
25,49,6244336,165,286,22.412526,7.029754180147463
25,49,6241608,270,470,29.993992,8.643664913923503
25,55,6246132,26,40,5.458922,3.8211411985156336
25,55,6243144,49,78,6.495906,7.3146992613646535
25,55,6246896,68,115,8.10481,8.129313467522794
25,55,6246428,84,145,9.662898,8.627037752533422
25,55,6240848,96,169,13.608960000000003,6.578401873199934
25,55,6243808,117,198,15.239306,6.834495392264986
25,55,6246652,119,210,13.577661999999998,8.572665587519351
25,55,6242632,127,218,13.278719999999998,9.319924383857598
25,55,6237660,165,286,20.723298,6.365384652478932
25,55,6238984,270,470,25.313294,10.503045299634378
25,61,6244444,26,40,4.877196,4.365323881847472
25,61,6243400,49,78,6.901610000000001,7.137696359483522
25,61,6240724,68,115,10.749288,5.906376976247679
25,61,6244340,84,145,10.851130000000001,7.659718815369773
25,61,6244964,96,169,14.134376,6.173339661006486
25,61,6239660,117,198,13.420242000000002,8.581764410762853
25,61,6237760,119,210,13.731084000000001,8.04503597618399
25,61,6241656,127,218,12.758426000000002,9.852461331028737
25,61,6242040,165,286,17.336205999999997,9.393113765978256
25,61,6243216,270,470,28.800144,9.042381642759615
25,67,6239472,26,40,5.92625,4.166479709243816
25,67,6239004,49,78,9.083388000000003,5.094349430784426
25,67,6236296,68,115,9.537294,7.067732785653334
25,67,6235684,84,145,9.555266,8.706494734125418
25,67,6235884,96,169,13.648166,6.3773180056266545
25,67,6235232,117,198,14.898606000000001,7.3499479849834914
25,67,6235968,119,210,12.732274000000002,9.259489809892559
25,67,6230808,127,218,12.502564,10.104538210669277
25,67,6232952,165,286,20.259427999999993,7.465451924525638
25,67,6232212,270,470,27.335597999999997,9.798136612152739
25,73,6236572,26,40,6.780032,2.4938636566371786
25,73,6233292,49,78,7.34485,7.062197784775918
25,73,6234796,68,115,7.93768,8.288730617473863
25,73,6234732,84,145,11.297358000000001,6.8900802530299945
25,73,6231380,96,169,11.520114000000001,8.338754971765496
25,73,6227576,117,198,12.205346000000002,9.287925696594428
25,73,6227032,119,210,15.255486000000001,7.682028571981899
25,73,6225976,127,218,12.518518,9.870026516953132
25,73,6227912,165,286,17.915011999999997,9.173470323823501
25,73,6226124,270,470,27.954161999999997,9.49014711836955
25,79,6228124,26,40,3.7364220000000006,6.665965885637664
25,79,6227280,49,78,7.6512020000000005,6.1479163582252845
25,79,6227816,68,115,10.416882000000001,5.76140334229175
25,79,6230136,84,145,14.824084000000001,4.575741596977395
25,79,6227740,96,169,14.060797999999998,5.648806630757517
25,79,6229804,117,198,12.706838,9.011493119686492
25,79,6227260,119,210,13.916916000000002,8.493757088539923
25,79,6229436,127,218,13.567361999999997,9.205466742533243
25,79,6223252,165,286,19.120451999999997,8.0471592796183
25,79,6221060,270,470,26.074682,10.381049893248203
25,85,6221100,26,40,4.280006,5.607000987694789
25,85,6221436,49,78,6.9031220000000015,6.557254196642686
25,85,6222752,68,115,10.135938,6.471592563759463
25,85,6221652,84,145,10.85243,7.51949698145907
25,85,6219972,96,169,14.550932000000003,5.786412659224296
25,85,6219056,117,198,13.466644,8.587269409797708
25,85,6218688,119,210,12.887154,8.885895395836771
25,85,6216084,127,218,13.06289,9.54001359639733
25,85,6215788,165,286,15.897086,10.143428072951535
25,85,6216356,270,470,25.201412,10.65999166941392
25,91,6217848,26,40,7.34184,3.0421204983929413
25,91,6217072,49,78,7.177149999999999,6.640439190516911
25,91,6215324,68,115,10.557570000000002,5.682193259748931
25,91,6217644,84,145,12.335923999999999,6.545068641407377
25,91,6215672,96,169,12.576315999999998,7.18480593165603
25,91,6212428,117,198,15.416757999999998,7.4273264671826436
25,91,6211176,119,210,13.003088000000002,8.89786817546596
25,91,6207532,127,218,15.670986000000001,6.7029045743893105
25,91,6208132,165,286,21.09744,6.751092142587976
25,91,6204208,270,470,29.861393999999997,8.67382096269775
25,97,6209664,26,40,5.266028,3.4479191807744027
25,97,6207680,49,78,8.911896,5.434873029165303
25,97,6205644,68,115,9.694148,6.346474580036044
25,97,6205340,84,145,11.253452000000001,7.116111214652411
25,97,6206996,96,169,13.049634,6.803526210939078
25,97,6205124,117,198,15.539736000000001,6.923158853950935
25,97,6200100,119,210,15.007871999999999,7.4647744195353765
25,97,6202940,127,218,13.935469999999999,9.138051493999466
25,97,6197244,165,286,17.609574000000002,9.031183856840958
25,97,6198888,270,470,25.48758,10.349042541080909
31,1,6204928,26,40,3.7785960000000003,6.6987347120703475
31,1,6202156,49,78,8.782270000000002,4.095045162498078
31,1,6198528,68,115,8.96505,7.29396949619051
31,1,6199084,84,145,14.631115999999999,4.986145638191027
31,1,6197004,96,169,15.628486,5.730792443233815
31,1,6194120,117,198,18.052255999999993,5.939957689224459
31,1,6196180,119,210,17.349686,6.424150487074772
31,1,6246732,127,218,17.816627999999998,6.978666162590833
31,1,6244456,165,286,19.451339999999995,8.344991032927817
31,1,6243724,270,470,28.311426,9.312297198861003
31,7,6247396,26,40,3.8499160000000003,5.9900381058577965
31,7,6249612,49,78,9.952096,4.470749890740347
31,7,6246312,68,115,13.915298,4.2668781699610525
31,7,6249304,84,145,13.984526000000002,5.926753789947378
31,7,6248552,96,169,15.56463,6.07337779130229
31,7,6245852,117,198,16.379134,7.022707956187905
31,7,6244244,119,210,13.201491999999998,8.9528815112464
31,7,6243920,127,218,14.837093999999999,8.317909178911021
31,7,6242368,165,286,18.307414000000005,8.697361852949223
31,7,6238416,270,470,26.989218,9.93471055404777
31,13,6240168,26,40,4.283302,5.883803924497219
31,13,6240596,49,78,9.287624,4.938644896313654
31,13,6239056,68,115,9.847334000000002,6.460328830737484
31,13,6237560,84,145,10.288154,7.967802489558859
31,13,6236080,96,169,15.984748,5.790422881821089
31,13,6235564,117,198,14.00583,8.124700965867229
31,13,6236568,119,210,17.182166,6.530796823069189
31,13,6237580,127,218,15.830755999999997,8.15048752109019
31,13,6234392,165,286,18.109659999999995,8.953678551001781
31,13,6234188,270,470,30.539691999999995,8.74542929854855
31,19,6233208,26,40,5.6126239999999985,3.163401873707264
31,19,6232220,49,78,6.265964,7.720815318097592
31,19,6230832,68,115,11.60947,5.230781301803004
31,19,6229324,84,145,13.814804000000002,5.950816501614159
31,19,6230720,96,169,16.14491,5.937048730182781
31,19,6231716,117,198,14.719926000000001,7.64957868474321
31,19,6227976,119,210,14.006286,8.247376952947675
31,19,6226376,127,218,16.310928,7.571218638313348
31,19,6226964,165,286,18.068035999999996,8.887864240836342
31,19,6225832,270,470,28.619373999999997,9.27373914070907
31,25,6228872,26,40,4.001147999999999,6.379585326953748
31,25,6226548,49,78,6.360747999999999,7.4519727957368636
31,25,6223592,68,115,13.421395999999998,4.287004890337784
31,25,6225556,84,145,14.698884000000001,5.240145251835766
31,25,6324084,96,169,15.109020000000001,6.099238421135894
31,25,6315216,117,198,14.742709999999999,7.746046206158703
31,25,6309476,119,210,17.144095999999998,6.878664406148717
31,25,6309520,127,218,15.150796000000001,8.287945411806472
31,25,6306252,165,286,18.233919999999994,9.005365560534885
31,25,6308592,270,470,27.042887999999998,9.7412823640577
31,31,6308216,26,40,3.923574,6.155565341326098
31,31,6310112,49,78,10.926108000000001,3.6259419124105636
31,31,6306192,68,115,9.86761,6.916881462961117
31,31,6306760,84,145,11.127568,7.436523956230745
31,31,6306668,96,169,13.976914,6.719244756889326
31,31,6305776,117,198,13.241118000000002,8.550956391584105
31,31,6300588,119,210,15.921538,7.272878397473194
31,31,6289424,127,218,16.140572,7.854536458655452
31,31,6287388,165,286,18.557835999999998,8.605753232894632
31,31,6292288,270,470,29.753757999999998,8.78939439119446
31,37,6289204,26,40,4.950994000000001,4.539280489124931
31,37,6286608,49,78,9.57924,4.827795490641959
31,37,6284008,68,115,11.548846,5.687183179988476
31,37,6282872,84,145,14.542118,5.290128934297228
31,37,6280136,96,169,14.31798,5.9864967083622
31,37,6280252,117,198,12.359098000000001,9.069219070474809
31,37,6280024,119,210,15.853356,7.410627213068611
31,37,6280232,127,218,15.62011,7.871316982893211
31,37,6278540,165,286,22.098731999999995,6.787939025383601
31,37,6277276,270,470,30.754710000000003,8.2803899511641
31,43,6273192,26,40,5.349078,3.9736577060685394
31,43,6274472,49,78,6.812092000000001,6.955652745424529
31,43,6273468,68,115,13.342594000000002,4.134299056954225
31,43,6275844,84,145,13.910776,4.90146880681911
31,43,6273936,96,169,13.469032,7.0015702479941595
31,43,6273600,117,198,12.309994,9.445241414719561
31,43,6273736,119,210,17.464607999999995,6.533055614420155
31,43,6273088,127,218,14.669236000000001,8.394235605703585
31,43,6269584,165,286,21.476506,7.474742166696717
31,43,6270928,270,470,28.265578,9.420322216887916
31,49,6272196,26,40,3.932858,6.351020926613954
31,49,6270580,49,78,9.738914000000001,4.078157471808696
31,49,6265816,68,115,9.271186000000002,7.056774867088759
31,49,6267904,84,145,9.89597,8.406262665685936
31,49,6268344,96,169,14.316650000000001,6.372576678360788
31,49,6268468,117,198,13.927764,8.159906265692127
31,49,6268292,119,210,13.179844000000001,8.55630660913569
31,49,6269772,127,218,15.002318,8.126496923129098
31,49,6266848,165,286,20.754136,7.742821934804501
31,49,6264936,270,470,29.374619999999997,8.970850715740985
31,55,6265936,26,40,5.085988,4.4997957784992835
31,55,6265404,49,78,8.478202,5.014198367827266
31,55,6260452,68,115,8.714664,7.5474881293550675
31,55,6262076,84,145,12.631694,6.188962280485244
31,55,6257728,96,169,11.255936,8.122384021240034
31,55,6263440,117,198,13.759928,8.350253897677273
31,55,6261668,119,210,15.407726,7.516954205956965
31,55,6263588,127,218,14.637454000000002,8.326045312043133
31,55,6262544,165,286,21.240392,7.392433374014119
31,55,6258048,270,470,25.983836,10.288759758602833
31,61,6260964,26,40,3.931466,5.913889223756548
31,61,6258464,49,78,6.82008,6.667682694505829
31,61,6264792,68,115,11.833528000000003,5.461255205258867
31,61,6256396,84,145,10.181292,8.104126447527229
31,61,6257472,96,169,11.263320000000002,8.215752507302177
31,61,6258800,117,198,13.489976,8.01548289859044
31,61,6260100,119,210,14.44521,8.26918920947246
31,61,6258604,127,218,14.230936000000002,8.75863277052796
31,61,6258020,165,286,17.795038,8.930417434772773
31,61,6257812,270,470,26.823363999999998,9.814605732747559
31,67,6260132,26,40,4.082878,5.872600703808607
31,67,6258796,49,78,6.214542000000002,7.605424374919483
31,67,6258780,68,115,9.041905999999999,7.139819719552082
31,67,6257220,84,145,14.712736000000001,5.173251579535355
31,67,6253420,96,169,15.251241999999998,6.797610356725846
31,67,6256540,117,198,14.961276,7.679805917520198
31,67,6255068,119,210,14.824288000000001,7.6060938234043975
31,67,6253156,127,218,17.782477999999994,5.781786280595097
31,67,6253072,165,286,19.834989999999998,8.429937005379832
31,67,6253460,270,470,31.038875999999995,7.965616857369435
31,73,6253716,26,40,4.181248,5.816437700359501
31,73,6250184,49,78,7.151216000000001,6.466922352059253
31,73,6171792,26,40,6.767844000000001,3.523307355717176
31,73,6171248,49,78,9.016744000000001,4.801022127813007
31,73,6170520,68,115,12.333518,5.1242942791775805
31,73,6172092,84,145,14.144228000000004,5.492612109771161
31,73,6161088,96,169,14.980519999999999,5.991809944781727
31,73,6167920,117,198,16.916757999999998,6.545531444005776
31,73,6172660,119,210,19.378907999999996,5.942631137389637
31,73,6173516,127,218,18.076225999999995,6.841699241056229
31,73,6170080,165,286,23.506971999999998,6.716362320474689
31,73,6166552,270,470,37.21839599999999,7.19320577736975
31,79,6162212,26,40,4.03988,6.143217297409689
31,79,6161808,49,78,6.49348,7.302620597563011
31,79,6168044,68,115,8.656128,7.624480862553035
31,79,6159824,84,145,13.864974,5.862024687498256
31,79,6171760,96,169,15.504010000000001,5.268247067616853
31,79,6167608,117,198,12.559182,9.093459781648155
31,79,6160672,119,210,18.035045999999994,5.5942267579857585
31,79,6160176,127,218,14.295587999999999,8.887595016788458
31,79,6157896,165,286,18.131398,8.935113207884344
31,79,6157380,270,470,27.311114,9.801682912653572
31,85,6162028,26,40,3.939284,6.42678287608421
31,85,6159004,49,78,8.394698,4.970738580742547
31,85,6163276,68,115,8.765013999999999,7.298894002885209
31,85,6159568,84,145,14.400482000000002,5.413176832376468
31,85,6164756,96,169,10.970244,8.670903968835326
31,85,6158320,117,198,16.953426,6.49144571708837
31,85,6154600,119,210,17.20046,6.50018544646715
31,85,6154708,127,218,15.473578,7.956680573106545
31,85,6151896,165,286,17.050606,9.490814904375727
31,85,6155260,270,470,32.515672,7.4489909652016255
31,91,6151548,26,40,3.981096,6.147981924933141
31,91,6155464,49,78,6.816914,7.043164536947866
31,91,6154404,68,115,8.827718,7.344689519452087
31,91,6158392,84,145,11.606134,6.747974402683766
31,91,6203292,96,169,15.374504,5.816997266011285
31,91,6202136,117,198,16.597992,7.005237163202266
31,91,6198328,119,210,17.266364,6.726215339501479
31,91,6197512,127,218,13.611034,8.9719742370113
31,91,6199980,165,286,21.243812,6.759558015033257
31,91,6200056,270,470,31.499664,8.224508364781924
31,97,6196052,26,40,3.867676,6.501739215240077
31,97,6193836,49,78,9.053288,4.803511857321974
31,97,6191696,68,115,11.379624,5.623976002163577
31,97,6189576,84,145,14.337444,5.537365018487548
31,97,6179140,96,169,16.001652,5.574032440868805
31,97,6171792,117,198,17.098674,6.300572867471487
31,97,6163744,119,210,13.011772,8.848557313369799
31,97,6164940,127,218,16.142566,7.854944532958605
31,97,6159728,165,286,18.379780000000004,8.697371021941095
31,97,6169868,270,470,30.401149999999998,8.66295614073646
37,1,6165556,26,40,5.539122,4.352710148008886
37,1,6163968,49,78,12.876771999999999,2.875981795622169
37,1,6158304,68,115,13.000369999999998,4.406859406279386
37,1,6156212,84,145,12.29261,6.30064424087363
37,1,6156272,96,169,12.859518,7.151184228659115
37,1,6157076,117,198,13.934448000000001,8.029598334784838
37,1,6155104,119,210,15.585624,7.200595894692193
37,1,6156040,127,218,16.916121999999998,7.396212789624336
37,1,6148228,165,286,21.215904,7.400719349920812
37,1,6147708,270,470,28.858805999999998,9.21601730153648
37,7,6148092,26,40,6.911024000000001,3.04130560910333
37,7,6145780,49,78,11.281326000000002,4.2801151962432815
37,7,6150492,68,115,11.473268000000001,6.103247196769587
37,7,6147840,84,145,12.947434,6.35757739972057
37,7,6150692,96,169,12.824238000000001,7.291120781972704
37,7,6146104,117,198,16.34371,6.789248383781703
37,7,6147688,119,210,20.590460000000004,4.397254635038951
37,7,6153264,127,218,16.5817,7.713434373250053
37,7,6152580,165,286,21.977224000000003,7.091384741145117
37,7,6146884,270,470,37.37853199999999,5.99059609537384
